"study_id","participant_id","trial","rating","scenario","trial_type","polarity","iconicity_condition","adverb_type","semantic_class","morphological_integration","catch_grammaticality","attention_check_failure","attention_check_failures","included","exclusion_reason"
"exp3","exp3_032","5_Ide_Red_Aff_1",92,"5","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_032","4_NonIde_Red_Neg_1",91,"4","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_032","4_Ide_Red_Neg_1",100,"4","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_032","3_NonIde_RegMod_Aff_1",100,"3","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_032","3_Ide_RegMod_Aff_1",100,"3","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_032","2_NonIde_RegMod_Neg_1",100,"2","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_032","2_Ide_RegMod_Neg_1",100,"2","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_032","1_NonIde_Cont_Aff_1",100,"1","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_032","1_Ide_Cont_Aff_1",100,"1","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_033","Filler_Neg_UnGr_1_18",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_033","Filler_Neg_UnGr_1_13",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_033","Filler_Neg_Gr_1_17",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_033","Filler_Neg_Gr_1_15",43,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_033","Filler_Aff_UnGr_1_19",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_033","Filler_Aff_UnGr_1_16",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_033","Filler_Aff_Gr_1_20",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_033","Filler_Aff_Gr_1_14",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_033","8_NonIde_Cvb_Neg_1",12,"8","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_033","8_Ide_Cvb_Neg_1",0,"8","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_033","7_NonIde_Red_Aff_1",100,"7","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_033","7_Ide_Red_Aff_1",64,"7","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_033","6_NonIde_Red_Neg_1",0,"6","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_033","6_Ide_Red_Neg_1",0,"6","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_033","5_NonIde_RegMod_Aff_1",29,"5","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_033","5_Ide_RegMod_Aff_1",100,"5","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_033","4_NonIde_RegMod_Neg_1",0,"4","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_033","4_Ide_RegMod_Neg_1",26,"4","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_033","3_NonIde_Cont_Aff_1",100,"3","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_033","3_Ide_Cont_Aff_1",100,"3","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_033","2_NonIde_Cont_Neg_1",0,"2","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_033","2_Ide_Cont_Neg_1",59,"2","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_033","1_NonIde_Cvb_Aff_1",100,"1","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_033","1_Ide_Cvb_Aff_1",37,"1","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_034","Filler_Neg_UnGr_1_59",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_034","Filler_Neg_UnGr_1_56",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_034","Filler_Neg_Gr_1_60",67,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_034","Filler_Neg_Gr_1_53",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_034","Filler_Aff_UnGr_1_58",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_034","Filler_Aff_UnGr_1_54",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_034","Filler_Aff_Gr_1_57",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_034","Filler_Aff_Gr_1_55",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_034","8_NonIde_Cont_Aff_1",100,"8","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_034","8_Ide_Cont_Aff_1",100,"8","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_034","7_NonIde_Cont_Neg_1",100,"7","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_034","7_Ide_Cont_Neg_1",74,"7","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_034","6_NonIde_Cvb_Aff_1",100,"6","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_034","6_Ide_Cvb_Aff_1",100,"6","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_034","5_NonIde_Cvb_Neg_1",73,"5","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_034","5_Ide_Cvb_Neg_1",100,"5","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_034","4_NonIde_Red_Aff_1",100,"4","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_034","4_Ide_Red_Aff_1",100,"4","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_034","3_NonIde_Red_Neg_1",71,"3","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_034","3_Ide_Red_Neg_1",100,"3","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_034","2_NonIde_RegMod_Aff_1",100,"2","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_034","2_Ide_RegMod_Aff_1",100,"2","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_034","1_NonIde_RegMod_Neg_1",78,"1","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_034","1_Ide_RegMod_Neg_1",100,"1","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_035","Filler_Neg_UnGr_1_50",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_035","Filler_Neg_UnGr_1_45",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_035","Filler_Neg_Gr_1_49",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_035","Filler_Neg_Gr_1_47",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_035","Filler_Aff_UnGr_1_51",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_035","Filler_Aff_UnGr_1_48",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_035","Filler_Aff_Gr_1_52",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_035","Filler_Aff_Gr_1_46",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_035","8_NonIde_RegMod_Neg_1",95,"8","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_035","8_Ide_RegMod_Neg_1",83,"8","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_035","7_NonIde_Cont_Aff_1",100,"7","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_035","7_Ide_Cont_Aff_1",100,"7","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_035","6_NonIde_Cont_Neg_1",100,"6","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_035","6_Ide_Cont_Neg_1",100,"6","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_035","5_NonIde_Cvb_Aff_1",100,"5","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_035","5_Ide_Cvb_Aff_1",100,"5","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_035","4_NonIde_Cvb_Neg_1",100,"4","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_035","4_Ide_Cvb_Neg_1",100,"4","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_035","3_NonIde_Red_Aff_1",100,"3","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_035","3_Ide_Red_Aff_1",100,"3","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_035","2_NonIde_Red_Neg_1",100,"2","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_035","2_Ide_Red_Neg_1",100,"2","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_035","1_NonIde_RegMod_Aff_1",100,"1","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_035","1_Ide_RegMod_Aff_1",100,"1","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_036","Filler_Neg_UnGr_1_43",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_036","Filler_Neg_UnGr_1_40",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_036","Filler_Neg_Gr_1_44",44,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_036","Filler_Neg_Gr_1_38",39,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_036","Filler_Aff_UnGr_1_42",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_036","Filler_Aff_UnGr_1_37",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_036","Filler_Aff_Gr_1_41",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_036","Filler_Aff_Gr_1_39",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_036","8_NonIde_RegMod_Aff_1",100,"8","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_036","8_Ide_RegMod_Aff_1",81,"8","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_036","7_NonIde_RegMod_Neg_1",23,"7","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_036","7_Ide_RegMod_Neg_1",29,"7","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_036","6_NonIde_Cont_Aff_1",29,"6","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_036","6_Ide_Cont_Aff_1",22,"6","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_036","5_NonIde_Cont_Neg_1",0,"5","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_036","5_Ide_Cont_Neg_1",22,"5","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_036","4_NonIde_Cvb_Aff_1",100,"4","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_036","4_Ide_Cvb_Aff_1",100,"4","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_036","3_NonIde_Cvb_Neg_1",0,"3","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_036","3_Ide_Cvb_Neg_1",0,"3","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_036","2_NonIde_Red_Aff_1",100,"2","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_036","2_Ide_Red_Aff_1",100,"2","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_036","1_NonIde_Red_Neg_1",0,"1","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_036","1_Ide_Red_Neg_1",0,"1","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_037","Filler_Neg_UnGr_1_34",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_037","Filler_Neg_UnGr_1_30",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_037","Filler_Neg_Gr_1_33",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_037","Filler_Neg_Gr_1_31",86,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_037","Filler_Aff_UnGr_1_35",20,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_037","Filler_Aff_UnGr_1_32",14,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_037","Filler_Aff_Gr_1_36",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_037","Filler_Aff_Gr_1_29",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_037","8_NonIde_Red_Neg_1",0,"8","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_037","8_Ide_Red_Neg_1",0,"8","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_037","7_NonIde_RegMod_Aff_1",100,"7","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_037","7_Ide_RegMod_Aff_1",100,"7","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_037","6_NonIde_RegMod_Neg_1",3,"6","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_037","6_Ide_RegMod_Neg_1",0,"6","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_037","5_NonIde_Cont_Aff_1",100,"5","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_037","5_Ide_Cont_Aff_1",100,"5","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_037","4_NonIde_Cont_Neg_1",6,"4","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_037","4_Ide_Cont_Neg_1",100,"4","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_037","3_NonIde_Cvb_Aff_1",100,"3","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_037","3_Ide_Cvb_Aff_1",89,"3","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_037","2_NonIde_Cvb_Neg_1",7,"2","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_037","2_Ide_Cvb_Neg_1",0,"2","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_037","1_NonIde_Red_Aff_1",5,"1","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_037","1_Ide_Red_Aff_1",100,"1","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_038","Filler_Neg_UnGr_1_3",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_038","Filler_Neg_UnGr_1",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_038","Filler_Neg_Gr_1_1",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_038","Filler_Neg_Gr_1",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_038","Filler_Aff_UnGr_1_2",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_038","Filler_Aff_UnGr_1",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_038","Filler_Aff_Gr_1_4",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_038","Filler_Aff_Gr_1",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_038","8_NonIde_Cont_Neg_1",54,"8","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_038","8_Ide_Cont_Neg_1",77,"8","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_038","7_NonIde_Cvb_Aff_1",100,"7","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_038","7_Ide_Cvb_Aff_1",60,"7","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_038","6_NonIde_Cvb_Neg_1",1,"6","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_038","6_Ide_Cvb_Neg_1",0,"6","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_038","5_NonIde_Red_Aff_1",85,"5","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_038","5_Ide_Red_Aff_1",85,"5","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_038","4_NonIde_Red_Neg_1",36,"4","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_038","4_Ide_Red_Neg_1",100,"4","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_038","3_NonIde_RegMod_Aff_1",100,"3","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_038","3_Ide_RegMod_Aff_1",100,"3","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_038","2_NonIde_RegMod_Neg_1",91,"2","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_038","2_Ide_RegMod_Neg_1",100,"2","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_038","1_NonIde_Cont_Aff_1",100,"1","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_038","1_Ide_Cont_Aff_1",100,"1","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_039","Filler_Neg_UnGr_1_3",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_039","Filler_Neg_UnGr_1",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_039","Filler_Neg_Gr_1_1",91,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_039","Filler_Neg_Gr_1",86,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_039","Filler_Aff_UnGr_1_2",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_039","Filler_Aff_UnGr_1",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_039","Filler_Aff_Gr_1_4",71,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_039","Filler_Aff_Gr_1",82,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_039","8_NonIde_Cont_Neg_1",77,"8","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_039","8_Ide_Cont_Neg_1",30,"8","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_039","7_NonIde_Cvb_Aff_1",78,"7","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_039","7_Ide_Cvb_Aff_1",81,"7","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_039","6_NonIde_Cvb_Neg_1",73,"6","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_039","6_Ide_Cvb_Neg_1",24,"6","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_039","5_NonIde_Red_Aff_1",76,"5","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_039","5_Ide_Red_Aff_1",70,"5","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_039","4_NonIde_Red_Neg_1",37,"4","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_039","4_Ide_Red_Neg_1",64,"4","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_039","3_NonIde_RegMod_Aff_1",86,"3","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_039","3_Ide_RegMod_Aff_1",76,"3","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_039","2_NonIde_RegMod_Neg_1",56,"2","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_039","2_Ide_RegMod_Neg_1",58,"2","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_039","1_NonIde_Cont_Aff_1",69,"1","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_039","1_Ide_Cont_Aff_1",84,"1","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_040","Filler_Neg_UnGr_1_43",6,,"catch","negative",,,,,"ungrammatical",FALSE,1,TRUE,""
"exp3","exp3_040","Filler_Neg_UnGr_1_40",0,,"catch","negative",,,,,"ungrammatical",FALSE,1,TRUE,""
"exp3","exp3_040","Filler_Neg_Gr_1_44",4,,"catch","negative",,,,,"grammatical",FALSE,1,TRUE,""
"exp3","exp3_040","Filler_Neg_Gr_1_38",100,,"catch","negative",,,,,"grammatical",FALSE,1,TRUE,""
"exp3","exp3_040","Filler_Aff_UnGr_1_42",6,,"catch","affirmative",,,,,"ungrammatical",FALSE,1,TRUE,""
"exp3","exp3_040","Filler_Aff_UnGr_1_37",6,,"catch","affirmative",,,,,"ungrammatical",FALSE,1,TRUE,""
"exp3","exp3_040","Filler_Aff_Gr_1_41",99,,"catch","affirmative",,,,,"grammatical",FALSE,1,TRUE,""
"exp3","exp3_040","Filler_Aff_Gr_1_39",3,,"catch","affirmative",,,,,"grammatical",TRUE,1,TRUE,""
"exp3","exp3_040","8_NonIde_RegMod_Aff_1",97,"8","experimental","affirmative","nonideophone","manner","manner",,,FALSE,1,TRUE,""
"exp3","exp3_040","8_Ide_RegMod_Aff_1",98,"8","experimental","affirmative","ideophone","manner","manner",,,FALSE,1,TRUE,""
"exp3","exp3_040","7_NonIde_RegMod_Neg_1",81,"7","experimental","negative","nonideophone","manner","manner",,,FALSE,1,TRUE,""
"exp3","exp3_040","7_Ide_RegMod_Neg_1",86,"7","experimental","negative","ideophone","manner","manner",,,FALSE,1,TRUE,""
"exp3","exp3_040","6_NonIde_Cont_Aff_1",99,"6","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,1,TRUE,""
"exp3","exp3_040","6_Ide_Cont_Aff_1",98,"6","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,1,TRUE,""
"exp3","exp3_040","5_NonIde_Cont_Neg_1",85,"5","experimental","negative","nonideophone","temporal","temporal",,,FALSE,1,TRUE,""
"exp3","exp3_040","5_Ide_Cont_Neg_1",82,"5","experimental","negative","ideophone","temporal","temporal",,,FALSE,1,TRUE,""
"exp3","exp3_040","4_NonIde_Cvb_Aff_1",99,"4","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,1,TRUE,""
"exp3","exp3_040","4_Ide_Cvb_Aff_1",95,"4","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,1,TRUE,""
"exp3","exp3_040","3_NonIde_Cvb_Neg_1",74,"3","experimental","negative","nonideophone","converbial","manner","high",,FALSE,1,TRUE,""
"exp3","exp3_040","3_Ide_Cvb_Neg_1",77,"3","experimental","negative","ideophone","converbial","manner","high",,FALSE,1,TRUE,""
"exp3","exp3_040","2_NonIde_Red_Aff_1",98,"2","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,1,TRUE,""
"exp3","exp3_040","2_Ide_Red_Aff_1",100,"2","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,1,TRUE,""
"exp3","exp3_040","1_NonIde_Red_Neg_1",54,"1","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,1,TRUE,""
"exp3","exp3_040","1_Ide_Red_Neg_1",91,"1","experimental","negative","ideophone","reduplication","manner","low",,FALSE,1,TRUE,""
"exp3","exp3_041","Filler_Neg_UnGr_1_43",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_041","Filler_Neg_UnGr_1_40",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_041","Filler_Neg_Gr_1_44",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_041","Filler_Neg_Gr_1_38",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
